Timestamp,Heart Rate(bpm)
Oct 1 2025 21:42:1.69,58
Oct 1 2025 21:42:3.74,58
Oct 1 2025 21:42:5.78,58
Oct 1 2025 21:42:6.949,58
Oct 1 2025 21:42:8.909,58
Oct 1 2025 21:42:10.780,58
Oct 1 2025 21:42:11.760,58
Oct 1 2025 21:42:12.740,58
Oct 1 2025 21:42:16.661,58
Oct 1 2025 21:42:18.665,58
Oct 1 2025 21:42:20.670,58
Oct 1 2025 21:42:21.561,58
Oct 1 2025 21:42:22.541,58
Oct 1 2025 21:42:24.546,58
Oct 1 2025 21:42:26.461,61
Oct 1 2025 21:42:28.466,61
Oct 1 2025 21:42:30.471,61
Oct 1 2025 21:42:31.273,62
Oct 1 2025 21:42:33.233,62
Oct 1 2025 21:42:35.238,62
Oct 1 2025 21:42:37.243,62
Oct 1 2025 21:42:39.247,62
Oct 1 2025 21:42:40.94,61
Oct 1 2025 21:42:41.74,61
Oct 1 2025 21:42:45.975,60
Oct 1 2025 21:42:47.935,63
Oct 1 2025 21:42:48.915,65
Oct 1 2025 21:42:53.816,62
Oct 1 2025 21:42:54.796,61
Oct 1 2025 21:42:55.776,61
Oct 1 2025 21:42:59.697,58
Oct 1 2025 21:43:1.657,60
Oct 1 2025 21:43:8.518,60
Oct 1 2025 21:43:9.498,61
Oct 1 2025 21:43:10.478,63
Oct 1 2025 21:43:12.483,63
Oct 1 2025 21:43:13.419,61
Oct 1 2025 21:43:15.379,60
Oct 1 2025 21:43:17.339,60
Oct 1 2025 21:43:18.319,58
Oct 1 2025 21:43:22.240,58
Oct 1 2025 21:43:27.95,58
Oct 1 2025 21:43:28.877,58
Oct 1 2025 21:43:30.882,58
Oct 1 2025 21:43:31.731,58
Oct 1 2025 21:43:32.619,60
Oct 1 2025 21:43:34.490,60
Oct 1 2025 21:43:36.495,60
Oct 1 2025 21:43:37.430,59
Oct 1 2025 21:43:38.321,59
Oct 1 2025 21:43:39.302,59
Oct 1 2025 21:43:41.172,59
Oct 1 2025 21:43:42.152,61
Oct 1 2025 21:43:44.157,61
Oct 1 2025 21:43:46.919,61
Oct 1 2025 21:43:52.621,62
Oct 1 2025 21:43:54.581,61
Oct 1 2025 21:43:55.564,61
Oct 1 2025 21:44:6.164,60
Oct 1 2025 21:44:7.900,60
Oct 1 2025 21:44:9.905,60
Oct 1 2025 21:44:11.687,62
Oct 1 2025 21:44:13.691,62
Oct 1 2025 21:44:15.518,62
Oct 1 2025 21:44:16.543,62
Oct 1 2025 21:44:18.324,62
Oct 1 2025 21:44:27.902,59
Oct 1 2025 21:44:29.817,59
Oct 1 2025 21:44:31.821,59
Oct 1 2025 21:44:33.826,59
Oct 1 2025 21:44:35.564,59
Oct 1 2025 21:44:36.455,59
Oct 1 2025 21:44:37.435,58
Oct 1 2025 21:44:54.543,62
Oct 1 2025 21:44:56.370,62
Oct 1 2025 21:44:57.350,63
Oct 1 2025 21:44:59.354,63
Oct 1 2025 21:45:0.290,61
Oct 1 2025 21:45:1.271,61
Oct 1 2025 21:45:2.250,60
Oct 1 2025 21:45:3.233,60
Oct 1 2025 21:45:4.76,60
Oct 1 2025 21:45:7.16,59
Oct 1 2025 21:45:8.887,59
Oct 1 2025 21:45:9.912,59
Oct 1 2025 21:45:10.758,59
Oct 1 2025 21:45:11.738,59
Oct 1 2025 21:45:13.787,58
Oct 1 2025 21:45:20.291,60
Oct 1 2025 21:45:22.295,60
Oct 1 2025 21:45:23.97,60
Oct 1 2025 21:45:25.57,60
Oct 1 2025 21:45:27.61,60
Oct 1 2025 21:45:29.68,60
Oct 1 2025 21:45:31.694,60
Oct 1 2025 21:45:45.102,60
Oct 1 2025 21:45:54.546,61
Oct 1 2025 21:45:55.526,61
Oct 1 2025 21:46:7.955,59
Oct 1 2025 21:46:9.959,59
Oct 1 2025 21:46:10.850,59
Oct 1 2025 21:46:11.875,59
Oct 1 2025 21:46:12.810,59
Oct 1 2025 21:46:14.681,59
Oct 1 2025 21:46:15.750,59
Oct 1 2025 21:46:17.532,59
Oct 1 2025 21:46:18.512,58
Oct 1 2025 21:46:20.341,58
Oct 1 2025 21:46:21.318,58
Oct 1 2025 21:46:23.322,58
Oct 1 2025 21:46:24.125,58
Oct 1 2025 21:46:25.104,58
Oct 1 2025 21:46:26.84,58
Oct 1 2025 21:46:34.592,60
Oct 1 2025 21:46:35.483,60
Oct 1 2025 21:46:37.443,60
Oct 1 2025 21:46:40.294,60
Oct 1 2025 21:46:42.298,60
Oct 1 2025 21:46:56.729,63
Oct 1 2025 21:47:14.634,64
Oct 1 2025 21:47:15.659,64
Oct 1 2025 21:47:16.550,64
Oct 1 2025 21:47:17.532,61
Oct 1 2025 21:47:18.510,61
Oct 1 2025 21:47:19.490,61
Oct 1 2025 21:47:20.470,61
Oct 1 2025 21:47:21.360,60
Oct 1 2025 21:47:22.340,60
Oct 1 2025 21:47:24.345,59
Oct 1 2025 21:47:25.147,59
Oct 1 2025 21:47:26.127,59
